0.00,0.52,19.429039,-99.13105,2.08,2.59,3.11,3.63,4.15,4.67,5.19,5.71,6.23,0
0.08,0.5,19.429048,-99.131042,2.02,2.52,3.02,3.53,4.03,4.54,5.04,5.54,6.05,0
0.16,0.49,19.429058,-99.131034,1.96,2.44,2.93,3.42,3.91,4.4,4.89,5.38,5.87,0
0.25,0.47,19.429067,-99.131027,1.89,2.37,2.84,3.31,3.79,4.26,4.73,5.21,5.68,0
0.33,0.46,19.429077,-99.131019,1.83,2.29,2.75,3.21,3.66,4.12,4.58,5.04,5.5,0
0.41,0.44,19.429086,-99.131011,1.77,2.21,2.65,3.1,3.54,3.98,4.42,4.87,5.31,0
0.49,0.43,19.429096,-99.131004,1.71,2.13,2.56,2.99,3.41,3.84,4.27,4.69,5.12,0
0.57,0.41,19.429105,-99.130996,1.64,2.05,2.47,2.88,3.29,3.7,4.11,4.52,4.93,0
0.66,0.39,19.429115,-99.130989,1.58,1.97,2.37,2.76,3.16,3.55,3.95,4.34,4.74,0
0.74,0.38,19.429124,-99.130981,1.52,1.89,2.27,2.65,3.03,3.41,3.79,4.17,4.55,0
0.82,0.36,19.429134,-99.130973,1.45,1.81,2.18,2.54,2.9,3.26,3.63,3.99,4.35,0
0.90,0.35,19.429143,-99.130966,1.39,1.73,2.08,2.42,2.77,3.12,3.46,3.81,4.16,0
0.99,0.33,19.429153,-99.130958,1.32,1.65,1.98,2.31,2.64,2.97,3.3,3.63,3.96,0
1.07,0.31,19.429162,-99.13095,1.25,1.57,1.88,2.19,2.51,2.82,3.13,3.45,3.76,0
1.15,0.3,19.429172,-99.130943,1.19,1.48,1.78,2.08,2.37,2.67,2.97,3.26,3.56,0
1.23,0.28,19.429182,-99.130935,1.12,1.4,1.68,1.96,2.24,2.52,2.8,3.08,3.36,0
1.31,0.26,19.429191,-99.130928,1.05,1.32,1.58,1.84,2.11,2.37,2.63,2.9,3.16,0
1.40,0.25,19.429201,-99.13092,0.99,1.23,1.48,1.73,1.97,2.22,2.46,2.71,2.96,0
1.48,0.23,19.42921,-99.130912,0.92,1.15,1.38,1.61,1.84,2.07,2.29,2.52,2.75,0
1.56,0.21,19.42922,-99.130905,0.85,1.06,1.27,1.49,1.7,1.91,2.12,2.34,2.55,0
1.64,0.2,19.429229,-99.130897,0.78,0.98,1.17,1.37,1.56,1.76,1.95,2.15,2.34,0
1.73,0.18,19.429239,-99.130889,0.71,0.89,1.07,1.25,1.43,1.6,1.78,1.96,2.14,0
1.81,0.16,19.429248,-99.130882,0.64,0.81,0.97,1.13,1.29,1.45,1.61,1.77,1.93,0
1.89,0.14,19.429258,-99.130874,0.58,0.72,0.86,1.01,1.15,1.29,1.44,1.58,1.73,0
1.97,0.13,19.429267,-99.130867,0.51,0.63,0.76,0.89,1.01,1.14,1.27,1.39,1.52,0
2.05,0.11,19.429277,-99.130859,0.44,0.55,0.66,0.76,0.87,0.98,1.09,1.2,1.31,0
2.14,0.09,19.429286,-99.130851,0.37,0.46,0.55,0.64,0.73,0.83,0.92,1.01,1.1,0
2.22,0.07,19.429296,-99.130844,0.3,0.37,0.45,0.52,0.6,0.67,0.74,0.82,0.89,0
2.30,0.06,19.429306,-99.130836,0.23,0.29,0.34,0.4,0.46,0.51,0.57,0.63,0.68,0
2.38,0.04,19.429315,-99.130828,0.16,0.2,0.24,0.28,0.32,0.36,0.4,0.44,0.48,0
2.46,0.02,19.429325,-99.130821,0.09,0.11,0.13,0.16,0.18,0.2,0.22,0.24,0.27,0
2.55,0,19.429334,-99.130813,0.02,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0
2.63,-0.01,19.429344,-99.130805,-0.05,-0.06,-0.08,-0.09,-0.1,-0.11,-0.13,-0.14,-0.15,0
2.72,-0.03,19.429353,-99.130798,-0.12,-0.15,-0.18,-0.21,-0.24,-0.27,-0.3,-0.33,-0.36,0
2.81,-0.05,19.429363,-99.13079,-0.19,-0.24,-0.29,-0.33,-0.38,-0.43,-0.48,-0.52,-0.57,0
2.91,-0.06,19.429372,-99.130783,-0.26,-0.32,-0.39,-0.45,-0.52,-0.58,-0.65,-0.71,-0.78,0
3.00,-0.08,19.429382,-99.130775,-0.33,-0.41,-0.49,-0.58,-0.66,-0.74,-0.82,-0.91,-0.99,0
3.09,-0.1,19.429391,-99.130767,-0.4,-0.5,-0.6,-0.7,-0.8,-0.9,-1,-1.1,-1.2,0
3.18,-0.12,19.429401,-99.13076,-0.47,-0.59,-0.7,-0.82,-0.94,-1.05,-1.17,-1.29,-1.4,0
3.28,-0.13,19.42941,-99.130752,-0.54,-0.67,-0.81,-0.94,-1.07,-1.21,-1.34,-1.48,-1.61,0
3.37,-0.15,19.42942,-99.130744,-0.61,-0.76,-0.91,-1.06,-1.21,-1.36,-1.52,-1.67,-1.82,0
3.46,-0.17,19.42943,-99.130737,-0.68,-0.84,-1.01,-1.18,-1.35,-1.52,-1.69,-1.86,-2.03,0
3.55,-0.19,19.429439,-99.130729,-0.74,-0.93,-1.12,-1.3,-1.49,-1.67,-1.86,-2.05,-2.23,0
3.65,-0.2,19.429449,-99.130722,-0.81,-1.02,-1.22,-1.42,-1.63,-1.83,-2.03,-2.23,-2.44,0
3.74,-0.22,19.429458,-99.130714,-0.88,-1.1,-1.32,-1.54,-1.76,-1.98,-2.2,-2.42,-2.64,0
3.83,-0.24,19.429468,-99.130706,-0.95,-1.19,-1.42,-1.66,-1.9,-2.13,-2.37,-2.61,-2.85,0
3.93,-0.25,19.429477,-99.130699,-1.02,-1.27,-1.52,-1.78,-2.03,-2.29,-2.54,-2.79,-3.05,0
4.02,-0.27,19.429487,-99.130691,-1.08,-1.35,-1.63,-1.9,-2.17,-2.44,-2.71,-2.98,-3.25,0
4.11,-0.29,19.429496,-99.130683,-1.15,-1.44,-1.73,-2.01,-2.3,-2.59,-2.88,-3.16,-3.45,0
4.20,-0.3,19.429506,-99.130676,-1.22,-1.52,-1.83,-2.13,-2.43,-2.74,-3.04,-3.35,-3.65,0
4.29,-0.32,19.429515,-99.130668,-1.28,-1.6,-1.93,-2.25,-2.57,-2.89,-3.21,-3.53,-3.85,0
4.39,-0.34,19.429525,-99.130661,-1.35,-1.69,-2.02,-2.36,-2.7,-3.04,-3.37,-3.71,-4.05,0
4.48,-0.35,19.429534,-99.130653,-1.41,-1.77,-2.12,-2.48,-2.83,-3.18,-3.54,-3.89,-4.24,0
4.57,-0.37,19.429544,-99.130645,-1.48,-1.85,-2.22,-2.59,-2.96,-3.33,-3.7,-4.07,-4.44,0
4.67,-0.39,19.429553,-99.130638,-1.54,-1.93,-2.32,-2.7,-3.09,-3.48,-3.86,-4.25,-4.63,0
4.76,-0.4,19.429563,-99.13063,-1.61,-2.01,-2.41,-2.82,-3.22,-3.62,-4.02,-4.42,-4.83,0
4.85,-0.42,19.429573,-99.130622,-1.67,-2.09,-2.51,-2.93,-3.34,-3.76,-4.18,-4.6,-5.02,0
4.94,-0.43,19.429582,-99.130615,-1.74,-2.17,-2.6,-3.04,-3.47,-3.9,-4.34,-4.77,-5.21,0
5.04,-0.45,19.429592,-99.130607,-1.8,-2.25,-2.7,-3.15,-3.6,-4.05,-4.5,-4.94,-5.39,0
5.13,-0.47,19.429601,-99.130599,-1.86,-2.33,-2.79,-3.26,-3.72,-4.19,-4.65,-5.12,-5.58,0
5.22,-0.48,19.429611,-99.130592,-1.92,-2.4,-2.88,-3.36,-3.84,-4.32,-4.8,-5.28,-5.76,0
5.31,-0.5,19.42962,-99.130584,-1.98,-2.48,-2.97,-3.47,-3.97,-4.46,-4.96,-5.45,-5.95,0
5.41,-0.51,19.42963,-99.130577,-2.04,-2.55,-3.06,-3.57,-4.09,-4.6,-5.11,-5.62,-6.13,0
5.50,-0.53,19.429639,-99.130569,-2.1,-2.63,-3.15,-3.68,-4.2,-4.73,-5.26,-5.78,-6.31,0
5.59,-0.54,19.429649,-99.130561,-2.16,-2.7,-3.24,-3.78,-4.32,-4.86,-5.4,-5.94,-6.48,0
5.68,-0.55,19.429658,-99.130554,-2.22,-2.77,-3.33,-3.88,-4.44,-4.99,-5.55,-6.1,-6.66,0
5.78,-0.57,19.429668,-99.130546,-2.28,-2.85,-3.42,-3.99,-4.56,-5.12,-5.69,-6.26,-6.83,0
5.87,-0.58,19.429677,-99.130538,-2.33,-2.92,-3.5,-4.09,-4.67,-5.25,-5.84,-6.42,-7,0
5.96,-0.6,19.429687,-99.130531,-2.39,-2.99,-3.59,-4.18,-4.78,-5.38,-5.98,-6.58,-7.17,0
6.05,-0.61,19.429697,-99.130523,-2.45,-3.06,-3.67,-4.28,-4.89,-5.5,-6.12,-6.73,-7.34,0
6.15,-0.63,19.429706,-99.130516,-2.5,-3.13,-3.75,-4.38,-5,-5.63,-6.25,-6.88,-7.5,0
6.24,-0.64,19.429716,-99.130508,-2.56,-3.19,-3.83,-4.47,-5.11,-5.75,-6.39,-7.03,-7.67,0
6.33,-0.65,19.429725,-99.1305,-2.61,-3.26,-3.91,-4.57,-5.22,-5.87,-6.52,-7.17,-7.83,0
6.42,-0.67,19.429735,-99.130493,-2.66,-3.33,-3.99,-4.66,-5.32,-5.99,-6.65,-7.32,-7.98,0
6.52,-0.68,19.429744,-99.130485,-2.71,-3.39,-4.07,-4.75,-5.43,-6.1,-6.78,-7.46,-8.14,1
6.61,-0.69,19.429754,-99.130477,-2.76,-3.45,-4.15,-4.84,-5.53,-6.22,-6.91,-7.6,-8.29,1
6.70,-0.7,19.429763,-99.13047,-2.81,-3.52,-4.22,-4.92,-5.63,-6.33,-7.03,-7.74,-8.44,1
6.79,-0.72,19.429773,-99.130462,-2.86,-3.58,-4.29,-5.01,-5.73,-6.44,-7.16,-7.87,-8.59,1
6.89,-0.73,19.429782,-99.130455,-2.91,-3.64,-4.37,-5.09,-5.82,-6.55,-7.28,-8.01,-8.73,1
6.98,-0.74,19.429792,-99.130447,-2.96,-3.7,-4.44,-5.18,-5.92,-6.66,-7.4,-8.14,-8.88,1
7.07,-0.75,19.429801,-99.130439,-3.01,-3.76,-4.51,-5.26,-6.01,-6.76,-7.51,-8.26,-9.02,1
7.16,-0.76,19.429811,-99.130432,-3.05,-3.81,-4.58,-5.34,-6.1,-6.86,-7.63,-8.39,-9.15,1
7.26,-0.77,19.429821,-99.130424,-3.1,-3.87,-4.64,-5.42,-6.19,-6.96,-7.74,-8.51,-9.29,1
7.35,-0.78,19.42983,-99.130416,-3.14,-3.92,-4.71,-5.49,-6.28,-7.06,-7.85,-8.63,-9.42,1
7.44,-0.8,19.42984,-99.130409,-3.18,-3.98,-4.77,-5.57,-6.36,-7.16,-7.95,-8.75,-9.55,1
7.53,-0.81,19.429849,-99.130401,-3.22,-4.03,-4.84,-5.64,-6.45,-7.25,-8.06,-8.87,-9.67,1
7.63,-0.82,19.429859,-99.130393,-3.26,-4.08,-4.9,-5.71,-6.53,-7.35,-8.16,-8.98,-9.79,1
7.72,-0.83,19.429868,-99.130386,-3.3,-4.13,-4.96,-5.78,-6.61,-7.43,-8.26,-9.09,-9.91,1
7.81,-0.84,19.429878,-99.130378,-3.34,-4.18,-5.01,-5.85,-6.69,-7.52,-8.36,-9.19,-10.03,1
7.91,-0.85,19.429887,-99.130371,-3.38,-4.23,-5.07,-5.92,-6.76,-7.61,-8.45,-9.3,-10.14,1
8.00,-0.85,19.429897,-99.130363,-3.42,-4.27,-5.13,-5.98,-6.84,-7.69,-8.54,-9.4,-10.25,1
8.09,-0.86,19.429906,-99.130355,-3.45,-4.32,-5.18,-6.04,-6.91,-7.77,-8.63,-9.5,-10.36,1
8.19,-0.87,19.429916,-99.130348,-3.49,-4.36,-5.23,-6.1,-6.98,-7.85,-8.72,-9.59,-10.46,1
8.28,-0.88,19.429925,-99.13034,-3.52,-4.4,-5.28,-6.16,-7.04,-7.92,-8.8,-9.68,-10.57,1
8.37,-0.89,19.429935,-99.130332,-3.55,-4.44,-5.33,-6.22,-7.11,-8,-8.89,-9.77,-10.66,1
8.47,-0.9,19.429944,-99.130325,-3.59,-4.48,-5.38,-6.28,-7.17,-8.07,-8.96,-9.86,-10.76,1
8.56,-0.9,19.429954,-99.130317,-3.62,-4.52,-5.42,-6.33,-7.23,-8.14,-9.04,-9.94,-10.85,1
8.66,-0.91,19.429964,-99.13031,-3.65,-4.56,-5.47,-6.38,-7.29,-8.2,-9.11,-10.02,-10.94,1
8.75,-0.92,19.429973,-99.130302,-3.67,-4.59,-5.51,-6.43,-7.35,-8.27,-9.18,-10.1,-11.02,1
