0.00,-0.45,19.508371,-99.316497,-1.81,-2.26,-2.71,-3.17,-3.62,-4.07,-4.52,-4.98,-5.43,0
0.09,-0.47,19.50838,-99.31649,-1.87,-2.34,-2.81,-3.27,-3.74,-4.21,-4.68,-5.15,-5.61,0
0.18,-0.48,19.50839,-99.316482,-1.93,-2.42,-2.9,-3.38,-3.87,-4.35,-4.83,-5.32,-5.8,0
0.28,-0.5,19.508399,-99.316474,-1.99,-2.49,-2.99,-3.49,-3.99,-4.49,-4.98,-5.48,-5.98,0
0.37,-0.51,19.508409,-99.316467,-2.05,-2.57,-3.08,-3.59,-4.11,-4.62,-5.13,-5.65,-6.16,0
0.46,-0.53,19.508419,-99.316459,-2.11,-2.64,-3.17,-3.7,-4.23,-4.75,-5.28,-5.81,-6.34,0
0.55,-0.54,19.508428,-99.316452,-2.17,-2.72,-3.26,-3.8,-4.34,-4.89,-5.43,-5.97,-6.52,0
0.64,-0.56,19.508438,-99.316444,-2.23,-2.79,-3.35,-3.9,-4.46,-5.02,-5.58,-6.13,-6.69,0
0.73,-0.57,19.508447,-99.316436,-2.29,-2.86,-3.43,-4,-4.58,-5.15,-5.72,-6.29,-6.86,0
0.82,-0.59,19.508457,-99.316429,-2.34,-2.93,-3.52,-4.1,-4.69,-5.28,-5.86,-6.45,-7.03,0
0.92,-0.6,19.508466,-99.316421,-2.4,-3,-3.6,-4.2,-4.8,-5.4,-6,-6.6,-7.2,0
1.01,-0.61,19.508476,-99.316413,-2.46,-3.07,-3.68,-4.3,-4.91,-5.53,-6.14,-6.76,-7.37,0
1.10,-0.63,19.508485,-99.316406,-2.51,-3.14,-3.77,-4.39,-5.02,-5.65,-6.28,-6.91,-7.53,0
1.19,-0.64,19.508495,-99.316398,-2.57,-3.21,-3.85,-4.49,-5.13,-5.77,-6.41,-7.05,-7.7,0
1.28,-0.65,19.508504,-99.31639,-2.62,-3.27,-3.93,-4.58,-5.24,-5.89,-6.55,-7.2,-7.85,0
1.37,-0.67,19.508514,-99.316383,-2.67,-3.34,-4.01,-4.67,-5.34,-6.01,-6.68,-7.34,-8.01,0
1.46,-0.68,19.508523,-99.316375,-2.72,-3.4,-4.08,-4.76,-5.44,-6.12,-6.81,-7.49,-8.17,0
1.56,-0.69,19.508533,-99.316368,-2.77,-3.47,-4.16,-4.85,-5.55,-6.24,-6.93,-7.63,-8.32,0
1.65,-0.71,19.508543,-99.31636,-2.82,-3.53,-4.23,-4.94,-5.65,-6.35,-7.06,-7.76,-8.47,0
1.74,-0.72,19.508552,-99.316352,-2.87,-3.59,-4.31,-5.03,-5.74,-6.46,-7.18,-7.9,-8.62,0
1.83,-0.73,19.508562,-99.316345,-2.92,-3.65,-4.38,-5.11,-5.84,-6.57,-7.3,-8.03,-8.76,0
1.92,-0.74,19.508571,-99.316337,-2.97,-3.71,-4.45,-5.19,-5.93,-6.68,-7.42,-8.16,-8.9,0
2.01,-0.75,19.508581,-99.316329,-3.01,-3.77,-4.52,-5.27,-6.03,-6.78,-7.53,-8.29,-9.04,0
2.11,-0.76,19.50859,-99.316322,-3.06,-3.82,-4.59,-5.35,-6.12,-6.88,-7.65,-8.41,-9.18,0
2.20,-0.78,19.5086,-99.316314,-3.1,-3.88,-4.66,-5.43,-6.21,-6.98,-7.76,-8.53,-9.31,0
2.29,-0.79,19.508609,-99.316307,-3.15,-3.93,-4.72,-5.51,-6.29,-7.08,-7.87,-8.65,-9.44,0
2.38,-0.8,19.508619,-99.316299,-3.19,-3.99,-4.78,-5.58,-6.38,-7.18,-7.97,-8.77,-9.57,0
2.47,-0.81,19.508628,-99.316291,-3.23,-4.04,-4.85,-5.65,-6.46,-7.27,-8.08,-8.89,-9.69,0
2.56,-0.82,19.508638,-99.316284,-3.27,-4.09,-4.91,-5.73,-6.54,-7.36,-8.18,-9,-9.82,0
2.65,-0.83,19.508647,-99.316276,-3.31,-4.14,-4.97,-5.8,-6.62,-7.45,-8.28,-9.11,-9.93,0
2.75,-0.84,19.508657,-99.316268,-3.35,-4.19,-5.03,-5.86,-6.7,-7.54,-8.38,-9.21,-10.05,0
2.84,-0.85,19.508666,-99.316261,-3.39,-4.23,-5.08,-5.93,-6.78,-7.62,-8.47,-9.32,-10.16,0
2.93,-0.86,19.508676,-99.316253,-3.42,-4.28,-5.14,-5.99,-6.85,-7.7,-8.56,-9.42,-10.27,0
3.02,-0.86,19.508686,-99.316246,-3.46,-4.32,-5.19,-6.05,-6.92,-7.78,-8.65,-9.51,-10.38,0
3.12,-0.87,19.508695,-99.316238,-3.49,-4.37,-5.24,-6.12,-6.99,-7.86,-8.74,-9.61,-10.48,0
3.21,-0.88,19.508705,-99.31623,-3.53,-4.41,-5.29,-6.17,-7.06,-7.94,-8.82,-9.7,-10.58,0
3.30,-0.89,19.508714,-99.316223,-3.56,-4.45,-5.34,-6.23,-7.12,-8.01,-8.9,-9.79,-10.68,0
