0.00,-0.32,19.508295,-99.316558,-1.3,-1.62,-1.94,-2.27,-2.59,-2.92,-3.24,-3.56,-3.89,0
0.09,-0.34,19.508304,-99.316551,-1.36,-1.7,-2.04,-2.38,-2.72,-3.06,-3.4,-3.74,-4.08,0
0.18,-0.36,19.508314,-99.316543,-1.43,-1.78,-2.14,-2.5,-2.85,-3.21,-3.57,-3.92,-4.28,0
0.27,-0.37,19.508323,-99.316535,-1.49,-1.86,-2.24,-2.61,-2.98,-3.36,-3.73,-4.1,-4.48,0
0.37,-0.39,19.508333,-99.316528,-1.56,-1.95,-2.33,-2.72,-3.11,-3.5,-3.89,-4.28,-4.67,0
0.46,-0.41,19.508342,-99.31652,-1.62,-2.03,-2.43,-2.84,-3.24,-3.65,-4.05,-4.46,-4.86,0
0.55,-0.42,19.508352,-99.316513,-1.68,-2.1,-2.53,-2.95,-3.37,-3.79,-4.21,-4.63,-5.05,0
0.64,-0.44,19.508361,-99.316505,-1.75,-2.18,-2.62,-3.06,-3.49,-3.93,-4.37,-4.8,-5.24,0
0.73,-0.45,19.508371,-99.316497,-1.81,-2.26,-2.71,-3.17,-3.62,-4.07,-4.52,-4.98,-5.43,0
0.82,-0.47,19.50838,-99.31649,-1.87,-2.34,-2.81,-3.27,-3.74,-4.21,-4.68,-5.15,-5.61,0
0.91,-0.48,19.50839,-99.316482,-1.93,-2.42,-2.9,-3.38,-3.87,-4.35,-4.83,-5.32,-5.8,0
1.01,-0.5,19.508399,-99.316474,-1.99,-2.49,-2.99,-3.49,-3.99,-4.49,-4.98,-5.48,-5.98,0
1.10,-0.51,19.508409,-99.316467,-2.05,-2.57,-3.08,-3.59,-4.11,-4.62,-5.13,-5.65,-6.16,0
1.19,-0.53,19.508419,-99.316459,-2.11,-2.64,-3.17,-3.7,-4.23,-4.75,-5.28,-5.81,-6.34,0
1.28,-0.54,19.508428,-99.316452,-2.17,-2.72,-3.26,-3.8,-4.34,-4.89,-5.43,-5.97,-6.52,0
1.37,-0.56,19.508438,-99.316444,-2.23,-2.79,-3.35,-3.9,-4.46,-5.02,-5.58,-6.13,-6.69,0
1.46,-0.57,19.508447,-99.316436,-2.29,-2.86,-3.43,-4,-4.58,-5.15,-5.72,-6.29,-6.86,0
1.56,-0.59,19.508457,-99.316429,-2.34,-2.93,-3.52,-4.1,-4.69,-5.28,-5.86,-6.45,-7.03,0
1.65,-0.6,19.508466,-99.316421,-2.4,-3,-3.6,-4.2,-4.8,-5.4,-6,-6.6,-7.2,0
1.74,-0.61,19.508476,-99.316413,-2.46,-3.07,-3.68,-4.3,-4.91,-5.53,-6.14,-6.76,-7.37,0
1.83,-0.63,19.508485,-99.316406,-2.51,-3.14,-3.77,-4.39,-5.02,-5.65,-6.28,-6.91,-7.53,0
1.92,-0.64,19.508495,-99.316398,-2.57,-3.21,-3.85,-4.49,-5.13,-5.77,-6.41,-7.05,-7.7,0
