0.00,0.77,1.53,2.3,3.06,3.83,4.59,5.36,11538
0.04,0.78,1.55,2.33,3.11,3.88,4.66,5.44,11581
0.09,0.79,1.58,2.36,3.15,3.94,4.73,5.51,11625
0.13,0.8,1.6,2.4,3.19,3.99,4.79,5.59,11669
0.17,0.81,1.62,2.43,3.23,4.04,4.85,5.66,11712
0.22,0.82,1.64,2.46,3.28,4.09,4.91,5.73,11756
0.26,0.83,1.66,2.49,3.32,4.14,4.97,5.8,11800
0.31,0.84,1.68,2.52,3.35,4.19,5.03,5.87,11843
0.35,0.85,1.7,2.54,3.39,4.24,5.09,5.93,11887
0.39,0.86,1.71,2.57,3.43,4.28,5.14,6,11931
0.44,0.87,1.73,2.6,3.46,4.33,5.19,6.06,11974
0.48,0.87,1.75,2.62,3.5,4.37,5.25,6.12,12018
0.52,0.88,1.77,2.65,3.53,4.41,5.3,6.18,12062
0.57,0.89,1.78,2.67,3.56,4.45,5.34,6.24,12105
0.61,0.9,1.8,2.7,3.59,4.49,5.39,6.29,12149
0.65,0.91,1.81,2.72,3.62,4.53,5.44,6.34,12193
0.70,0.91,1.83,2.74,3.65,4.57,5.48,6.39,12236
0.74,0.92,1.84,2.76,3.68,4.6,5.52,6.44,12280
0.79,0.93,1.85,2.78,3.71,4.63,5.56,6.49,12323
0.83,0.93,1.87,2.8,3.73,4.67,5.6,6.53,12367
0.87,0.94,1.88,2.82,3.76,4.7,5.64,6.58,12411
0.92,0.95,1.89,2.84,3.78,4.73,5.67,6.62,12454
0.96,0.95,1.9,2.85,3.8,4.75,5.71,6.66,12498
1.00,0.96,1.91,2.87,3.82,4.78,5.74,6.69,12542
1.05,0.96,1.92,2.88,3.84,4.81,5.77,6.73,12585
1.09,0.97,1.93,2.9,3.86,4.83,5.79,6.76,12630
1.14,0.97,1.94,2.91,3.88,4.85,5.82,6.79,12674
1.18,0.97,1.95,2.92,3.9,4.87,5.85,6.82,12717
1.22,0.98,1.96,2.93,3.91,4.89,5.87,6.85,12761
1.27,0.98,1.96,2.94,3.93,4.91,5.89,6.87,12805
1.31,0.98,1.97,2.95,3.94,4.92,5.91,6.89,12848
1.35,0.99,1.98,2.96,3.95,4.94,5.93,6.91,12892
1.40,0.99,1.98,2.97,3.96,4.95,5.94,6.93,12936
1.44,0.99,1.98,2.98,3.97,4.96,5.95,6.95,12979
1.49,0.99,1.99,2.98,3.98,4.97,5.97,6.96,13023
1.53,1,1.99,2.99,3.98,4.98,5.98,6.97,13067
1.57,1,2,2.99,3.99,4.99,5.99,6.98,13110
1.62,1,2,3,3.99,4.99,5.99,6.99,13154
1.66,1,2,3,4,5,6,7,13198
1.70,1,2,3,4,5,6,7,13241
1.75,1,2,3,4,5,6,7,13285
1.79,1,2,3,4,5,6,7,13329
1.83,1,2,3,4,5,6,7,13372
1.88,1,2,3,3.99,4.99,5.99,6.99,13416
1.92,1,2,2.99,3.99,4.99,5.99,6.98,13460
1.97,1,1.99,2.99,3.99,4.98,5.98,6.97,13503
2.01,0.99,1.99,2.98,3.98,4.97,5.97,6.96,13547
2.05,0.99,1.99,2.98,3.97,4.96,5.96,6.95,13591
2.10,0.99,1.98,2.97,3.96,4.95,5.94,6.93,13634
2.14,0.99,1.98,2.96,3.95,4.94,5.93,6.91,13678
2.18,0.98,1.97,2.95,3.94,4.92,5.91,6.89,13721
2.23,0.98,1.96,2.95,3.93,4.91,5.89,6.87,13765
2.27,0.98,1.96,2.94,3.91,4.89,5.87,6.85,13809
2.31,0.97,1.95,2.92,3.9,4.87,5.85,6.82,13852
2.36,0.97,1.94,2.91,3.88,4.85,5.82,6.79,13896
2.40,0.97,1.93,2.9,3.86,4.83,5.8,6.76,13940
2.45,0.96,1.92,2.88,3.85,4.81,5.77,6.73,13983
2.49,0.96,1.91,2.87,3.83,4.78,5.74,6.7,14027
2.53,0.95,1.9,2.85,3.81,4.76,5.71,6.66,14071
2.58,0.95,1.89,2.84,3.78,4.73,5.67,6.62,14114
2.62,0.94,1.88,2.82,3.76,4.7,5.64,6.58,14158
2.66,0.93,1.87,2.8,3.74,4.67,5.6,6.54,14202
2.71,0.93,1.86,2.78,3.71,4.64,5.57,6.49,14245
2.75,0.92,1.84,2.76,3.68,4.6,5.53,6.45,14289
2.80,0.91,1.83,2.74,3.66,4.57,5.48,6.4,14333
2.84,0.91,1.81,2.72,3.63,4.53,5.44,6.35,14376
2.88,0.9,1.8,2.7,3.6,4.5,5.4,6.29,14420
2.93,0.89,1.78,2.67,3.57,4.46,5.35,6.24,14465
2.97,0.88,1.77,2.65,3.53,4.42,5.3,6.18,14508
3.01,0.88,1.75,2.63,3.5,4.38,5.25,6.13,14552
3.06,0.87,1.73,2.6,3.47,4.33,5.2,6.07,14596
3.10,0.86,1.72,2.57,3.43,4.29,5.15,6,14639
3.15,0.85,1.7,2.55,3.39,4.24,5.09,5.94,14683
3.19,0.84,1.68,2.52,3.36,4.2,5.04,5.87,14727
