0.00,0.44,19.425653,-99.133758,1.76,2.2,2.64,3.08,3.52,3.96,4.4,4.84,5.28,0
0.08,0.42,19.425662,-99.13375,1.7,2.12,2.54,2.97,3.39,3.81,4.24,4.66,5.09,0
0.16,0.41,19.425672,-99.133743,1.63,2.04,2.45,2.86,3.26,3.67,4.08,4.49,4.9,0
0.24,0.39,19.425682,-99.133735,1.57,1.96,2.35,2.74,3.14,3.53,3.92,4.31,4.7,0
0.32,0.38,19.425691,-99.133728,1.5,1.88,2.26,2.63,3.01,3.38,3.76,4.13,4.51,0
0.41,0.36,19.425701,-99.13372,1.44,1.8,2.16,2.52,2.88,3.24,3.6,3.96,4.32,0
0.49,0.34,19.42571,-99.133712,1.37,1.72,2.06,2.4,2.75,3.09,3.43,3.78,4.12,0
0.57,0.33,19.42572,-99.133705,1.31,1.63,1.96,2.29,2.62,2.94,3.27,3.6,3.92,0
0.65,0.31,19.425729,-99.133697,1.24,1.55,1.86,2.17,2.48,2.79,3.1,3.41,3.72,0
0.73,0.29,19.425739,-99.133689,1.18,1.47,1.76,2.06,2.35,2.64,2.94,3.23,3.53,0
0.81,0.28,19.425748,-99.133682,1.11,1.39,1.66,1.94,2.22,2.49,2.77,3.05,3.32,0
0.89,0.26,19.425758,-99.133674,1.04,1.3,1.56,1.82,2.08,2.34,2.6,2.86,3.12,0
0.97,0.24,19.425767,-99.133666,0.97,1.22,1.46,1.7,1.95,2.19,2.43,2.68,2.92,0
1.06,0.23,19.425777,-99.133659,0.91,1.13,1.36,1.58,1.81,2.04,2.26,2.49,2.72,0
1.14,0.21,19.425786,-99.133651,0.84,1.05,1.26,1.47,1.67,1.88,2.09,2.3,2.51,0
1.22,0.19,19.425796,-99.133644,0.77,0.96,1.15,1.35,1.54,1.73,1.92,2.12,2.31,0
1.30,0.18,19.425806,-99.133636,0.7,0.88,1.05,1.23,1.4,1.58,1.75,1.93,2.1,0
1.38,0.16,19.425815,-99.133628,0.63,0.79,0.95,1.11,1.26,1.42,1.58,1.74,1.9,0
1.46,0.14,19.425825,-99.133621,0.56,0.7,0.84,0.98,1.13,1.27,1.41,1.55,1.69,0
1.54,0.12,19.425834,-99.133613,0.49,0.62,0.74,0.86,0.99,1.11,1.23,1.36,1.48,0
1.62,0.11,19.425844,-99.133605,0.42,0.53,0.64,0.74,0.85,0.95,1.06,1.17,1.27,0
1.70,0.09,19.425853,-99.133598,0.35,0.44,0.53,0.62,0.71,0.8,0.89,0.98,1.06,0
1.79,0.07,19.425863,-99.13359,0.29,0.36,0.43,0.5,0.57,0.64,0.71,0.78,0.86,0
1.87,0.05,19.425872,-99.133583,0.22,0.27,0.32,0.38,0.43,0.49,0.54,0.59,0.65,0
1.95,0.04,19.425882,-99.133575,0.15,0.18,0.22,0.26,0.29,0.33,0.36,0.4,0.44,0
2.03,0.02,19.425891,-99.133567,0.08,0.1,0.11,0.13,0.15,0.17,0.19,0.21,0.23,0
2.11,0,19.425901,-99.13356,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0
2.19,-0.02,19.42591,-99.133552,-0.06,-0.08,-0.1,-0.11,-0.13,-0.14,-0.16,-0.17,-0.19,0
2.28,-0.03,19.42592,-99.133544,-0.13,-0.17,-0.2,-0.23,-0.27,-0.3,-0.33,-0.37,-0.4,0
2.37,-0.05,19.42593,-99.133537,-0.2,-0.25,-0.3,-0.36,-0.41,-0.46,-0.51,-0.56,-0.61,0
2.47,-0.07,19.425939,-99.133529,-0.27,-0.34,-0.41,-0.48,-0.55,-0.61,-0.68,-0.75,-0.82,0
2.56,-0.09,19.425949,-99.133522,-0.34,-0.43,-0.51,-0.6,-0.68,-0.77,-0.86,-0.94,-1.03,0
2.65,-0.1,19.425958,-99.133514,-0.41,-0.51,-0.62,-0.72,-0.82,-0.93,-1.03,-1.13,-1.23,0
