0.00,0.81,1.61,2.42,3.23,4.03,4.84,5.65,60807
0.04,0.82,1.63,2.45,3.27,4.09,4.9,5.72,60850
0.09,0.83,1.65,2.48,3.31,4.13,4.96,5.79,60894
0.13,0.84,1.67,2.51,3.35,4.18,5.02,5.86,60938
0.17,0.85,1.69,2.54,3.38,4.23,5.08,5.92,60981
0.22,0.86,1.71,2.57,3.42,4.28,5.13,5.99,61025
0.26,0.86,1.73,2.59,3.46,4.32,5.18,6.05,61069
0.31,0.87,1.75,2.62,3.49,4.36,5.24,6.11,61112
0.35,0.88,1.76,2.64,3.52,4.41,5.29,6.17,61156
0.39,0.89,1.78,2.67,3.56,4.45,5.34,6.23,61200
0.44,0.9,1.79,2.69,3.59,4.49,5.38,6.28,61243
0.48,0.9,1.81,2.71,3.62,4.52,5.43,6.33,61287
0.52,0.91,1.82,2.74,3.65,4.56,5.47,6.38,61331
0.57,0.92,1.84,2.76,3.68,4.6,5.51,6.43,61374
0.61,0.93,1.85,2.78,3.7,4.63,5.55,6.48,61418
0.66,0.93,1.86,2.8,3.73,4.66,5.59,6.53,61462
0.70,0.94,1.88,2.82,3.75,4.69,5.63,6.57,61505
0.74,0.94,1.89,2.83,3.78,4.72,5.67,6.61,61549
0.79,0.95,1.9,2.85,3.8,4.75,5.7,6.65,61593
0.83,0.96,1.91,2.87,3.82,4.78,5.73,6.69,61636
0.87,0.96,1.92,2.88,3.84,4.8,5.76,6.72,61680
0.92,0.96,1.93,2.89,3.86,4.82,5.79,6.75,61724
0.96,0.97,1.94,2.91,3.88,4.85,5.82,6.79,61767
1.00,0.97,1.95,2.92,3.89,4.87,5.84,6.81,61811
1.05,0.98,1.95,2.93,3.91,4.89,5.86,6.84,61855
1.09,0.98,1.96,2.94,3.92,4.9,5.89,6.87,61898
1.14,0.98,1.97,2.95,3.94,4.92,5.9,6.89,61942
1.18,0.99,1.97,2.96,3.95,4.94,5.92,6.91,61985
1.22,0.99,1.98,2.97,3.96,4.95,5.94,6.93,62029
1.27,0.99,1.98,2.98,3.97,4.96,5.95,6.94,62073
1.31,0.99,1.99,2.98,3.98,4.97,5.96,6.96,62116
1.35,1,1.99,2.99,3.98,4.98,5.98,6.97,62160
1.40,1,1.99,2.99,3.99,4.99,5.98,6.98,62204
1.44,1,2,3,3.99,4.99,5.99,6.99,62247
1.48,1,2,3,4,5,6,6.99,62291
1.53,1,2,3,4,5,6,7,62336
1.57,1,2,3,4,5,6,7,62379
1.62,1,2,3,4,5,6,7,62423
1.66,1,2,3,4,5,6,7,62467
1.70,1,2,3,4,4.99,5.99,6.99,62510
1.75,1,2,2.99,3.99,4.99,5.99,6.98,62554
1.79,1,1.99,2.99,3.99,4.98,5.98,6.98,62598
1.83,0.99,1.99,2.98,3.98,4.97,5.97,6.96,62641
1.88,0.99,1.99,2.98,3.97,4.97,5.96,6.95,62685
1.92,0.99,1.98,2.97,3.96,4.95,5.94,6.94,62729
1.97,0.99,1.98,2.96,3.95,4.94,5.93,6.92,62772
2.01,0.99,1.97,2.96,3.94,4.93,5.91,6.9,62816
2.05,0.98,1.96,2.95,3.93,4.91,5.89,6.88,62860
2.10,0.98,1.96,2.94,3.92,4.89,5.87,6.85,62903
2.14,0.98,1.95,2.93,3.9,4.88,5.85,6.83,62947
2.18,0.97,1.94,2.91,3.89,4.86,5.83,6.8,62991
2.23,0.97,1.93,2.9,3.87,4.83,5.8,6.77,63034
2.27,0.96,1.92,2.89,3.85,4.81,5.77,6.74,63078
2.32,0.96,1.92,2.87,3.83,4.79,5.75,6.7,63122
2.36,0.95,1.9,2.86,3.81,4.76,5.71,6.67,63165
2.40,0.95,1.89,2.84,3.79,4.73,5.68,6.63,63209
2.45,0.94,1.88,2.82,3.76,4.71,5.65,6.59,63253
2.49,0.94,1.87,2.81,3.74,4.68,5.61,6.55,63296
2.53,0.93,1.86,2.79,3.71,4.64,5.57,6.5,63340
2.58,0.92,1.84,2.77,3.69,4.61,5.53,6.45,63383
2.62,0.92,1.83,2.75,3.66,4.58,5.49,6.41,63427
2.66,0.91,1.82,2.72,3.63,4.54,5.45,6.36,63471
2.71,0.9,1.8,2.7,3.6,4.5,5.4,6.3,63514
2.75,0.89,1.79,2.68,3.57,4.46,5.36,6.25,63558
