0.00,0,0,2.57,3.43,4.28,5.14,6,10398
0.04,0,0,2.6,3.46,4.33,5.19,6.06,10433
0.07,0,0,2.62,3.5,4.37,5.25,6.12,10469
0.11,0,0,2.65,3.53,4.41,5.3,6.18,10504
0.14,0,0,2.67,3.56,4.45,5.34,6.24,10540
0.18,0,0,2.7,3.59,4.49,5.39,6.29,10574
0.21,0,0,2.72,3.62,4.53,5.44,6.34,10610
0.25,0,0,2.74,3.65,4.57,5.48,6.39,10645
0.28,0,0,2.76,3.68,4.6,5.52,6.44,10681
0.32,0,0,2.78,3.71,4.63,5.56,6.49,10716
0.35,0,0,2.8,3.73,4.67,5.6,6.53,10752
0.39,0,0,2.82,3.76,4.7,5.64,6.58,10786
0.42,0,0,2.84,3.78,4.73,5.67,6.62,10822
0.46,0,0,2.85,3.8,4.75,5.71,6.66,10857
0.50,0,0,2.87,3.82,4.78,5.74,6.69,10893
0.53,0,0,2.88,3.84,4.81,5.77,6.73,10929
0.57,0,0,2.9,3.86,4.83,5.79,6.76,10963
0.60,0,0,2.91,3.88,4.85,5.82,6.79,10999
0.64,0,0,2.92,3.9,4.87,5.85,6.82,11034
0.67,0,0,2.93,3.91,4.89,5.87,6.85,11070
0.71,0,0,2.94,3.93,4.91,5.89,6.87,11105
0.74,0,0,2.95,3.94,4.92,5.91,6.89,11141
0.78,0,0,2.96,3.95,4.94,5.93,6.91,11175
0.81,0,0,2.97,3.96,4.95,5.94,6.93,11211
0.85,0,0,2.98,3.97,4.96,5.95,6.95,11246
0.88,0,0,2.98,3.98,4.97,5.97,6.96,11282
0.92,0,0,2.99,3.98,4.98,5.98,6.97,11317
0.96,0,0,2.99,3.99,4.99,5.99,6.98,11353
0.99,0,0,3,3.99,4.99,5.99,6.99,11387
1.03,0,0,3,4,5,6,7,11423
1.06,0,0,3,4,5,6,7,11459
1.10,0,0,3,4,5,6,7,11494
1.13,0,0,3,4,5,6,7,11530
1.17,0,0,3,4,5,6,7,11565
1.20,0,0,3,3.99,4.99,5.99,6.99,11600
1.24,0,0,2.99,3.99,4.99,5.99,6.98,11635
1.27,0,0,2.99,3.99,4.98,5.98,6.97,11671
1.31,0,0,2.98,3.98,4.97,5.97,6.96,11706
1.34,0,0,2.98,3.97,4.96,5.96,6.95,11742
1.38,0,0,2.97,3.96,4.95,5.94,6.93,11777
1.41,0,0,2.96,3.95,4.94,5.93,6.91,11812
1.45,0,0,2.95,3.94,4.92,5.91,6.89,11847
1.49,0,0,2.95,3.93,4.91,5.89,6.87,11883
1.52,0,0,2.94,3.91,4.89,5.87,6.85,11918
1.56,0,0,2.92,3.9,4.87,5.85,6.82,11954
1.59,0,0,2.91,3.88,4.85,5.82,6.79,11988
1.63,0,0,2.9,3.86,4.83,5.8,6.76,12024
1.66,0,0,2.88,3.85,4.81,5.77,6.73,12060
1.70,0,0,2.87,3.83,4.78,5.74,6.7,12095
1.73,0,0,2.85,3.81,4.76,5.71,6.66,12131
1.77,0,0,2.84,3.78,4.73,5.67,6.62,12166
1.80,0,0,2.82,3.76,4.7,5.64,6.58,12201
1.84,0,0,2.8,3.74,4.67,5.6,6.54,12236
1.87,0,0,2.78,3.71,4.64,5.57,6.49,12272
1.91,0,0,2.76,3.68,4.6,5.53,6.45,12307
1.95,0,0,2.74,3.66,4.57,5.48,6.4,12343
1.98,0,0,2.72,3.63,4.53,5.44,6.35,12378
2.02,0,0,2.7,3.6,4.5,5.4,6.29,12413
2.05,0,0,2.67,3.57,4.46,5.35,6.24,12448
2.09,0,0,2.65,3.53,4.42,5.3,6.18,12484
2.12,0,0,2.63,3.5,4.38,5.25,6.13,12519
2.16,0,0,2.6,3.47,4.33,5.2,6.07,12555
2.19,0,0,2.57,3.43,4.29,5.15,6,12591
2.23,0,0,2.55,3.39,4.24,5.09,5.94,12625
2.26,0,0,2.52,3.36,4.2,5.04,5.87,12661
2.30,0,0,2.49,3.32,4.15,4.98,5.81,12696
2.33,0,0,2.46,3.28,4.1,4.92,5.74,12732
2.37,0,0,2.43,3.24,4.05,4.86,5.67,12767
2.41,0,0,2.4,3.2,4,4.8,5.6,12803
2.44,0,0,2.37,3.15,3.94,4.73,5.52,12837
2.48,0,0,2.33,3.11,3.89,4.67,5.45,12873
2.51,0,0,2.3,3.07,3.83,4.6,5.37,12908
